,Status
285002,0
393521,0
391068,0
209072,1
103471,0
89742,1
232344,1
4547,1
275999,0
229537,1
54822,1
152592,0
362791,0
243374,1
249258,1
398809,0
167222,0
361322,0
7763,1
372015,0
40670,1
358479,0
347169,0
193537,1
345128,0
286933,1
184738,1
27414,0
314260,0
249997,0
309523,0
436951,0
433843,0
377837,0
95082,1
27928,1
402047,0
233564,1
248834,1
171334,1
48577,1
21837,1
318599,0
277381,1
49507,1
222885,1
68069,1
337536,0
130268,1
42511,1
201688,1
81649,1
233062,1
430176,0
244545,1
383810,0
430197,0
314240,0
330224,0
217729,1
26969,1
6208,0
188008,1
396467,0
139218,1
296695,0
459736,0
179504,1
372264,0
48011,1
158028,1
84851,1
371291,0
19111,0
375593,0
262223,0
46645,1
379166,0
228336,1
384601,0
23993,1
363855,0
351791,0
179100,1
323540,0
31970,1
317867,0
291907,1
248332,0
32225,1
166939,1
357795,0
75767,1
273228,1
205331,1
102318,1
178021,1
349110,0
252065,1
218483,1
438658,0
106930,1
420309,0
247453,1
350756,0
205695,0
46750,0
273719,0
64595,0
317275,0
302030,0
327636,0
210065,1
380593,0
369745,0
415558,0
420158,0
12066,1
390551,0
80931,1
37286,1
127048,0
273627,1
82319,0
48000,1
205984,1
168231,0
17892,0
369515,0
223628,1
74910,1
355576,0
221519,1
421167,0
326088,0
430903,0
270164,1
94053,1
264852,1
182431,1
171591,1
57551,1
406187,0
325845,0
290772,1
236956,0
421485,0
211715,1
455135,0
260425,0
79515,1
134099,1
327692,0
450323,0
60652,0
12877,1
456898,0
83498,1
393136,0
68897,1
1183,0
300192,0
403696,0
12648,1
243326,1
25244,1
36977,1
106595,1
367870,0
264320,1
110710,1
416181,0
414398,0
34070,1
211466,1
108991,1
103650,1
1614,1
311711,0
198178,1
449736,0
453137,0
392275,0
186822,1
244672,1
61110,1
405578,0
265451,1
371695,0
456667,0
150340,0
292820,1
398737,0
397906,0
453929,0
78955,1
86813,1
226074,1
44086,1
258282,1
352166,0
453011,0
209307,1
392548,0
323510,0
226040,1
191869,0
349668,0
514,0
254041,1
445874,0
446635,0
441823,0
134428,0
436242,0
237519,1
92399,1
47128,1
21507,1
272306,1
207701,1
200435,1
125868,1
435994,0
28274,1
153091,1
122854,1
84224,1
39413,1
386963,0
379808,0
133361,0
158216,1
332276,0
126928,0
456270,0
18395,0
64592,1
303951,0
169818,0
92576,1
158720,0
129384,0
45710,1
430967,0
295312,1
460306,0
138330,1
69520,1
235976,1
136702,1
39652,1
210828,1
425207,0
24984,0
86458,0
293582,1
7909,1
451990,0
26662,1
442346,0
132197,0
107520,1
306319,0
101740,0
309117,0
165083,1
292998,1
196169,1
38346,1
196836,1
202228,1
197946,0
326291,0
48388,0
236105,1
100577,1
253853,1
422364,0
6789,1
24560,1
457087,0
59228,1
331183,0
452910,0
319857,0
321555,0
136807,1
456631,0
37355,1
371938,0
322857,0
46419,1
366350,0
102988,0
238774,1
327602,0
162587,1
133365,1
154319,0
276915,1
232949,1
314933,0
304749,0
274213,1
392560,0
346463,0
37339,1
172179,1
14424,1
428671,0
258253,1
368287,0
284905,1
421195,0
191941,1
115684,0
118041,0
217064,1
176060,1
65232,0
380005,0
160627,0
217480,1
176512,0
203155,1
452252,0
377594,0
436800,0
64177,1
442067,0
83157,1
357874,0
56663,0
437563,0
118195,1
81989,1
77,1
456774,0
176661,1
64964,0
380659,0
424659,0
130249,1
347402,0
320291,0
355474,0
447194,0
193154,0
320631,0
9191,1
314286,0
450791,0
243361,1
64605,0
349917,0
334340,0
11319,0
286511,1
103437,1
166000,0
286269,1
413920,0
89962,0
68531,1
51922,1
140108,0
236650,1
88949,1
118924,1
278055,1
30821,1
159451,1
338361,0
296842,0
30386,0
440463,0
252552,1
210909,1
297533,0
121466,1
282486,0
318307,0
193325,1
45114,0
137539,1
82591,0
292921,1
369553,0
265862,1
380775,0
86770,1
20582,0
131656,1
432960,0
261462,0
146110,1
130580,1
26385,1
43900,1
286331,1
346589,0
268707,1
232148,1
417942,0
103548,0
345248,0
197083,1
247100,1
152204,0
414794,0
315976,0
206008,1
456944,0
31516,0
373569,0
243428,1
411741,0
398595,0
221821,0
205302,1
197452,1
368521,0
193900,1
259864,1
96554,1
248053,1
269027,1
398503,0
5340,1
215114,0
20471,1
160363,1
28457,0
79777,0
148750,1
131491,1
25949,1
274302,1
23902,1
404203,0
83705,1
177411,1
304222,0
408739,0
77663,1
124479,0
313477,0
306419,0
198730,0
405614,0
228898,1
251849,1
345216,0
94804,1
239355,0
222462,1
436713,0
17415,1
371217,0
173136,1
44201,1
334715,0
200547,1
129860,1
434613,0
429118,0
456698,0
10335,0
188264,1
9796,0
436621,0
64647,1
69381,1
335382,0
40855,1
18541,1
350982,0
428136,0
460563,0
375075,0
197302,1
431550,0
285640,1
129084,1
349731,0
327769,0
147690,1
49253,0
236674,1
363744,0
287911,1
149391,0
310672,0
157218,1
292948,0
206650,0
449155,0
418649,0
134856,0
249532,1
148225,1
99256,1
168309,1
293132,1
409742,0
383219,0
237511,1
383266,0
13940,0
244788,1
364600,0
197660,1
407149,0
20030,1
250630,1
258914,0
125920,1
87279,1
305554,0
258723,0
420272,0
59080,1
425476,0
375618,0
130031,0
440393,0
385823,0
379343,0
195947,0
76784,1
220748,1
312038,0
33703,1
138892,1
254921,1
165170,1
24406,1
257514,1
40366,1
232245,1
454211,0
106145,1
385287,0
324039,0
402455,0
144441,1
21612,1
53568,1
365754,0
175513,0
434425,0
100941,1
175882,0
268027,1
239460,1
357155,0
397631,0
275789,1
25121,1
280126,1
327362,0
163964,1
397832,0
196047,1
70554,0
364367,0
35599,1
342496,0
275778,1
389370,0
400231,0
115706,1
380707,0
145133,1
172762,1
335167,0
309848,0
285120,1
250769,1
119995,0
344231,0
206827,1
117207,1
109603,1
227422,1
26852,1
161448,1
456085,0
334954,0
48498,0
344391,0
421931,0
307602,0
363266,0
342004,0
355595,0
263392,1
352107,0
190742,1
119352,1
108376,1
264880,0
329589,0
219609,1
108462,1
391554,0
406387,0
398263,0
310902,0
283321,1
198291,1
115905,1
13,1
69651,0
301156,0
187819,1
187181,1
253092,1
216067,0
400551,0
374084,0
403621,0
204649,0
46675,1
401801,0
43584,1
71403,0
119577,1
156086,1
454908,0
233069,1
59906,1
46482,1
404520,0
174203,1
131175,0
100716,1
35049,1
447071,0
3829,1
390741,0
342256,0
260974,1
449511,0
245961,1
446788,0
271845,1
175869,1
237043,1
69170,1
278924,1
343552,0
331872,0
394807,0
403400,0
449569,0
356653,0
94249,1
160007,1
135500,0
212326,1
183720,1
306098,0
179152,1
440267,0
438887,0
161960,0
411630,0
40310,1
422980,0
72223,1
87437,1
92705,1
320650,0
288352,1
422659,0
162113,1
75161,1
7133,1
57140,0
8449,0
349076,0
356987,0
45600,0
139054,1
387412,0
26938,1
442576,0
137267,1
179603,1
370724,0
96610,1
144743,1
37261,1
278202,0
347534,0
274476,1
205200,0
251447,1
62841,1
258776,0
241315,1
3055,1
129299,1
374861,0
96682,1
382971,0
433307,0
56122,1
105926,1
115243,1
67214,1
84133,1
372622,0
269492,1
233874,0
136803,1
366213,0
385616,0
426065,0
335007,0
280765,1
192246,1
117121,1
372740,0
8129,1
336495,0
60858,1
433488,0
283704,1
245733,0
251702,1
132442,0
155144,1
50372,1
54172,1
21487,1
350110,0
367295,0
170713,1
204551,1
326714,0
346185,0
392216,0
78864,1
62621,1
424406,0
184747,1
89740,0
23303,1
382430,0
244416,1
206635,1
27980,0
188866,1
194391,1
397010,0
197215,1
298985,1
248323,1
339873,0
82332,1
235022,1
333694,0
36653,0
11424,1
329318,0
27063,0
220398,1
352170,0
19090,1
41751,1
394329,0
398741,0
16077,0
43997,0
245180,1
233841,1
387682,0
302823,0
329160,0
423431,0
458966,0
371126,0
147502,1
155225,1
222246,1
289721,1
312800,0
371298,0
190142,1
361476,0
445480,0
44144,1
354600,0
242861,1
299408,1
404622,0
242506,0
444044,0
33018,1
23696,1
419497,0
395469,0
67465,1
181521,1
60365,1
71844,1
144249,1
346081,0
236435,1
7702,1
308553,0
299658,1
317166,0
180558,0
119545,1
46580,0
25336,1
47522,1
258675,1
118245,0
288537,1
40420,1
262190,1
416370,0
210750,1
10181,0
336315,0
447124,0
32060,1
27905,0
375495,0
166742,1
202513,1
337769,0
17321,0
338625,0
195630,1
459026,0
335,1
83350,1
103696,1
413876,0
364776,0
24809,0
340917,0
48191,1
349071,0
65584,1
410358,0
297037,1
63473,1
323962,0
365030,0
233877,1
35630,1
389502,0
283758,0
316176,0
182387,1
33161,1
427569,0
399637,0
223430,1
321995,0
63715,1
63433,1
348322,0
265790,1
53777,1
90764,1
461586,0
369797,0
197571,1
170692,1
365471,0
150306,1
205852,0
424591,0
348347,0
140042,1
98070,0
260506,1
344395,0
342510,0
70482,0
200310,0
301945,0
323421,0
355631,0
228790,1
134420,1
340448,0
308434,0
326792,0
301545,0
342971,0
253902,0
251018,1
285081,0
50236,1
98447,1
83902,1
369435,0
160200,1
282770,1
295891,1
219935,0
108854,1
155135,1
8007,1
407018,0
194410,1
395940,0
217949,1
407044,0
327889,0
32798,0
83305,1
206344,1
183306,0
112728,0
174854,1
253667,0
362376,0
407132,0
91224,1
261057,1
217562,1
100976,1
35912,1
285690,0
420823,0
188443,1
3838,1
403104,0
35997,0
305642,0
439930,0
121006,0
434022,0
282381,1
448244,0
332653,0
349400,0
170854,1
374325,0
261761,1
267839,0
77942,1
140807,1
339412,0
36779,1
431680,0
57252,1
35601,1
211000,1
66951,0
246972,1
390235,0
387469,0
294,1
425895,0
356933,0
264131,1
21575,1
365168,0
15358,1
9637,0
121883,1
129926,1
351271,0
41870,0
80082,1
337623,0
29775,0
378735,0
146045,1
50567,1
299883,1
259497,1
340558,0
216992,1
271538,1
311565,0
444651,0
330914,0
437416,0
171865,0
86601,0
6771,0
103490,1
459180,0
277831,1
237360,0
182399,0
426625,0
413013,0
184627,1
241672,0
122040,1
129518,0
254809,1
69114,1
93165,0
133633,1
78875,1
36617,0
139777,1
158764,1
97426,1
286923,1
135699,1
122751,1
409259,0
409492,0
66376,1
216948,1
28003,1
231958,0
115506,1
155999,1
62498,1
87344,0
100810,1
140327,1
306576,0
337343,0
449930,0
120868,0
109710,1
458802,0
171992,0
94408,1
228477,1
86534,1
440721,0
58567,1
103038,1
96700,1
152000,1
319911,0
389567,0
291530,1
391883,0
328664,0
354083,0
165479,0
151160,1
432789,0
103771,1
331826,0
266847,1
163990,0
440588,0
380744,0
448416,0
423738,0
424034,0
297335,1
263500,1
76314,0
326447,0
75584,1
132976,1
430800,0
1048,1
427199,0
124095,1
155448,1
357919,0
218816,1
26188,1
180761,1
240294,0
412645,0
191189,1
86454,1
309137,0
309404,0
311443,0
188217,1
97294,1
401559,0
345090,0
203532,1
420598,0
375599,0
134862,1
3966,1
217998,1
17563,1
170044,1
177701,1
172209,0
299478,1
179903,0
31289,1
269706,0
368026,0
381491,0
335318,0
356740,0
152578,1
51941,1
329114,0
47603,1
132170,1
278673,1
410483,0
353546,0
417017,0
449820,0
240050,0
62835,0
442083,0
213256,1
68007,1
61665,1
311403,0
406119,0
62210,1
449362,0
91809,1
435311,0
305119,0
142412,0
440460,0
27551,1
253928,1
39446,1
394195,0
361811,0
400652,0
31854,1
28019,1
139278,0
188976,1
352960,0
29518,1
456000,0
438350,0
192035,1
61958,1
377125,0
270949,1
7552,1
323246,0
51440,0
409232,0
33619,0
301728,0
311923,0
163806,1
445808,0
366367,0
162670,1
161531,0
131877,1
225836,1
57228,1
339992,0
106824,1
61463,1
176843,1
383175,0
163584,1
139826,1
52104,1
4235,0
364557,0
212764,1
72231,1
215573,1
411956,0
187479,0
15866,1
103419,1
73338,1
277462,1
235518,1
282957,1
352581,0
35823,1
16182,1
350183,0
226498,1
153542,1
143046,1
343938,0
288794,1
104623,1
4582,1
373307,0
365279,0
193224,1
175766,1
211970,1
92223,1
404564,0
310429,0
200487,0
225903,0
361075,0
187855,1
298356,1
245348,1
453617,0
145135,0
82152,0
116039,1
320251,0
413145,0
306888,0
460418,0
75671,1
198039,1
307865,0
108550,0
262094,1
144898,1
25675,1
352012,0
379008,0
130385,1
121905,1
19982,1
237885,0
321442,0
428524,0
152302,1
95430,0
405404,0
297961,1
221861,1
332043,0
457684,0
416026,0
133350,1
256681,1
459042,0
57033,1
135813,1
273248,1
330030,0
452486,0
55000,1
6999,1
394984,0
433692,0
80002,1
85068,1
121783,0
5206,1
271380,1
432495,0
217925,1
461806,0
66469,1
229317,1
35270,1
331782,0
423940,0
71424,1
255817,1
53074,0
191046,1
165834,1
172573,1
114639,1
264895,1
184637,1
299465,1
200643,0
206439,1
274940,1
158946,1
113084,1
165056,0
104718,1
205416,0
428332,0
456245,0
148490,1
142632,1
16701,1
197846,1
18772,1
288377,1
383013,0
194806,1
227651,0
164145,1
245178,0
33330,1
224048,1
41986,1
272229,1
240427,1
71698,1
386375,0
460259,0
396213,0
5775,1
8822,0
56668,0
384088,0
99564,1
23889,1
130566,1
261837,0
388668,0
292692,1
142308,1
459687,0
375429,0
373883,0
295262,1
366931,0
296000,1
394758,0
432806,0
183753,1
162422,1
422405,0
52914,1
69303,1
216113,1
327517,0
324830,0
379763,0
81406,1
29520,1
458699,0
355350,0
295920,0
59326,1
26506,0
375471,0
245433,1
225405,1
324384,0
183333,1
161381,1
150900,0
9911,1
408871,0
130742,0
160758,1
455374,0
228848,0
192534,1
341818,0
39678,1
92261,1
132732,1
171372,1
357941,0
158217,1
295630,1
264686,1
34207,1
206906,1
290180,1
389857,0
200314,1
420782,0
79216,1
149596,1
21380,1
137543,1
103693,1
52282,1
370694,0
240568,1
71834,1
258241,0
60545,1
396089,0
136831,0
447428,0
405240,0
64723,1
400483,0
97625,1
333344,0
154467,1
39117,0
17528,1
43154,1
11808,0
222236,1
368228,0
119248,0
181358,1
306219,0
159508,0
336724,0
254461,1
246678,1
257014,1
56532,0
416405,0
429485,0
396167,0
129395,1
80300,1
211402,1
460265,0
176909,0
106789,0
333102,0
257740,1
30177,1
29844,1
69601,1
321334,0
151170,0
396830,0
1042,0
229078,0
110338,1
455314,0
261130,1
89776,1
452232,0
201726,0
203995,1
103462,1
282530,1
377186,0
189539,1
29894,1
414973,0
373239,0
67442,1
165638,0
174907,1
304418,0
56186,1
248284,1
460616,0
11729,0
279421,1
116378,1
378288,0
238682,1
249073,0
105514,1
40641,1
455281,0
249645,1
130298,1
313179,0
415738,0
145825,1
228072,1
95683,1
344477,0
45819,1
319631,0
418810,0
187252,1
141979,1
135031,1
54482,1
228871,0
1903,0
212625,0
269148,0
378035,0
449288,0
207584,1
70945,1
147850,1
341845,0
427001,0
130702,0
37594,0
141132,0
245427,0
190771,0
59031,1
289842,1
41121,1
106238,1
121854,1
37729,1
348072,0
196388,0
133958,0
167397,1
122276,1
145246,1
109446,0
180904,1
315021,0
248303,1
305983,0
416230,0
149497,0
101790,0
198315,1
195681,1
304030,0
195513,1
4751,1
274226,1
228521,1
226188,1
234105,1
143268,1
311239,0
342373,0
87817,0
439115,0
233550,1
54150,1
409846,0
62444,1
332103,0
416369,0
103950,1
300373,0
280137,1
269539,1
422905,0
259315,1
42647,1
218398,1
369302,0
135583,0
152078,1
77762,1
447666,0
66039,1
305068,0
397141,0
168484,0
110660,0
45282,1
273390,0
224428,1
315260,0
426438,0
132060,1
168424,0
1462,1
67109,1
9921,0
439211,0
161614,1
420789,0
350604,0
214532,1
59210,1
389831,0
79077,1
75513,1
396304,0
127479,1
232155,1
306294,0
435519,0
382104,0
418792,0
425206,0
305241,0
282024,1
42400,1
456976,0
29390,0
206888,1
421006,0
137901,0
427149,0
424136,0
376458,0
183377,0
132193,1
279437,0
194883,1
449376,0
277590,1
191079,1
276228,1
43299,0
107136,1
199450,1
126502,1
17215,0
249328,1
269781,1
11906,1
275079,1
379274,0
67384,1
320467,0
455654,0
165283,0
137138,1
303310,0
428964,0
412341,0
436146,0
277429,1
273985,1
92179,1
116004,1
243969,1
26071,1
129468,1
14622,0
189287,1
331238,0
138009,1
429301,0
18530,0
309543,0
244536,0
160522,1
388141,0
363241,0
416376,0
401663,0
42916,1
351236,0
18963,1
439390,0
324481,0
414959,0
458218,0
33771,1
92634,1
158652,1
226542,1
38321,0
425590,0
31391,1
214108,0
151395,1
104443,1
442448,0
41422,1
336544,0
176319,1
298407,1
175790,1
399075,0
380804,0
92345,1
407853,0
327810,0
205088,0
348272,0
365138,0
190769,1
115477,1
411727,0
450361,0
239614,1
292778,1
305611,0
238933,1
452136,0
173928,0
99057,1
15663,1
459568,0
128753,1
272889,0
5615,1
230011,0
394866,0
405485,0
318674,0
255621,0
208537,1
378968,0
224768,1
105740,1
290913,0
307988,0
39450,1
97783,0
364644,0
200553,0
412627,0
427631,0
47846,1
59790,1
11064,0
437462,0
417751,0
70252,1
5510,1
22568,1
269187,1
64500,1
333983,0
340647,0
276322,1
106736,1
102695,0
142789,0
99130,1
379061,0
177707,1
368814,0
400306,0
345075,0
444763,0
377404,0
26401,0
224330,1
447826,0
32906,1
10077,1
224200,0
157901,1
98156,1
225734,1
294585,1
255063,1
230637,1
420246,0
393515,0
203074,1
53808,1
271623,1
300967,0
412070,0
2957,1
166149,1
281833,0
373380,0
299477,1
354393,0
399544,0
19802,1
104768,1
224942,1
91445,0
208181,1
4656,1
2321,1
103182,1
202746,0
113290,1
17580,1
140735,1
155270,1
284816,1
366809,0
182821,1
259911,0
185513,0
403354,0
41171,1
21683,0
44789,1
448615,0
273438,1
93173,0
460941,0
235745,0
43218,1
425925,0
58024,1
81343,1
363687,0
373702,0
430191,0
124604,1
437536,0
231197,1
457121,0
94074,0
406057,0
191522,1
22129,1
178937,1
27078,0
308444,0
27163,1
228247,1
341643,0
445861,0
390457,0
264212,1
201386,1
164984,0
445761,0
308979,0
282800,1
397232,0
252836,0
295820,1
346934,0
221987,1
337802,0
440087,0
254344,1
433768,0
406227,0
82259,1
450563,0
310474,0
327901,0
428130,0
135530,0
117815,1
349495,0
199654,1
428669,0
121759,1
75837,1
744,0
428998,0
177501,1
157834,1
217909,1
439896,0
186850,1
450691,0
73401,1
440306,0
174212,0
247895,1
257427,1
122888,1
111494,0
140023,0
141475,0
16161,0
420682,0
438342,0
427730,0
454370,0
280324,1
307085,0
436372,0
320008,0
312583,0
409705,0
118469,1
209659,1
234319,0
399101,0
432141,0
92154,1
404850,0
422374,0
460737,0
99117,0
57605,1
249194,0
272293,1
252445,1
112216,1
443134,0
48110,0
138262,1
178662,1
20775,1
142799,0
425616,0
95988,1
411868,0
79297,1
161533,1
381071,0
38465,0
322152,0
413332,0
212699,1
134568,1
122435,0
217597,1
304515,0
354237,0
215675,0
398671,0
380471,0
156263,1
128522,1
381029,0
443577,0
120909,1
418711,0
38174,1
310252,0
213625,1
268920,1
188540,0
282179,1
400620,0
401307,0
450872,0
122181,1
129280,1
291936,1
189832,1
393018,0
134633,0
153119,1
129447,1
30147,0
222289,1
110801,1
243187,0
192404,1
206969,0
26872,0
405032,0
174179,1
433126,0
88656,1
184947,1
46097,1
139671,1
309574,0
248391,1
128443,1
58226,1
239209,1
212605,1
391165,0
60879,1
167703,1
86169,0
66516,1
142461,1
86963,1
442327,0
292086,1
180028,1
67862,1
39688,1
101282,1
285437,0
135238,1
26645,1
304477,0
103379,1
261135,0
73926,0
30436,1
127407,1
107808,1
32939,1
336218,0
104470,1
46922,1
74946,1
49294,1
132561,1
71296,0
77767,1
366437,0
267045,1
9238,1
227659,1
303132,0
207565,1
111643,0
371440,0
147094,1
18430,1
79315,1
43572,0
317740,0
141178,1
60886,1
286697,1
374865,0
92370,1
195373,1
189595,1
238406,1
81847,1
316581,0
251806,1
401645,0
23737,1
424236,0
430217,0
441512,0
269160,0
242009,0
395758,0
283443,1
72454,1
443165,0
230774,1
70568,1
282761,1
437589,0
347382,0
94293,0
63769,1
182020,0
260077,1
14082,1
44311,1
252717,1
373454,0
86812,1
409407,0
202266,1
253789,1
77772,0
436271,0
195157,1
344862,0
44489,1
69544,1
260202,1
40678,1
52951,0
308341,0
89695,0
29845,1
9056,0
296610,1
217288,0
137456,1
244388,0
116261,1
144103,1
126053,0
11926,1
288329,0
392373,0
39479,0
381293,0
438,0
16876,1
297135,1
67767,0
446343,0
162993,1
2521,1
144699,0
51925,1
247616,1
196993,1
139074,1
148816,1
373053,0
314729,0
160849,1
400788,0
306591,0
166988,1
166875,0
57221,0
452675,0
26628,1
156082,1
216044,1
82480,1
350602,0
201490,1
155298,0
268275,0
214142,0
353826,0
350603,0
300118,0
293672,1
313280,0
229712,1
360480,0
343604,0
420913,0
291785,1
451136,0
180189,1
372707,0
259837,1
209499,1
191131,1
287650,1
389711,0
136021,1
47923,1
55542,1
183387,0
285975,1
160912,1
297940,1
50426,1
182780,1
330823,0
120102,1
16939,0
229943,0
420833,0
424395,0
321285,0
64974,1
1906,1
246597,1
260190,1
249411,1
232971,0
323742,0
37948,1
201944,1
157138,0
390908,0
320665,0
201863,0
95086,1
35606,1
182559,1
180118,1
155858,1
296125,0
429680,0
274359,1
348713,0
334313,0
352806,0
18421,1
182061,1
201336,1
453593,0
321546,0
150241,1
51052,1
134101,1
139885,1
408881,0
432777,0
411826,0
142281,1
253445,0
436685,0
418654,0
101598,1
426031,0
353974,0
299758,1
187144,1
212963,1
268055,0
69802,0
311116,0
113666,1
138922,1
279206,0
399291,0
165835,1
337098,0
402681,0
176408,1
101101,0
109510,0
167897,1
42698,1
354593,0
431277,0
121475,0
84996,1
425026,0
164690,1
413380,0
272952,1
357626,0
95865,1
99639,1
407400,0
72384,1
269102,0
397327,0
339554,0
84295,1
20303,1
139643,1
170818,0
164558,1
441934,0
70878,0
431321,0
455978,0
395299,0
155224,1
110926,1
252963,0
442000,0
114561,1
380947,0
58416,1
377097,0
23390,0
354878,0
442352,0
3508,0
80812,1
41417,0
361990,0
135951,0
437908,0
236840,1
226859,0
349141,0
195828,1
449866,0
308280,0
190303,1
93799,1
21168,1
354162,0
259014,1
111595,1
83066,1
296383,0
427837,0
293221,1
390500,0
352888,0
144246,0
397565,0
106328,1
367156,0
73641,0
289507,1
296483,0
5262,1
261995,1
55285,1
138053,1
228015,1
199325,1
167552,1
202788,1
282989,1
262055,1
363998,0
72808,0
194445,1
117558,1
45523,1
92564,1
344068,0
121598,1
386797,0
205263,1
177487,0
234291,1
368645,0
12105,1
430328,0
157576,0
316086,0
131187,1
313473,0
419115,0
238379,1
441837,0
425484,0
448328,0
438316,0
36260,0
420062,0
406492,0
220271,0
416486,0
111715,1
19023,1
198509,1
61440,1
273534,1
361877,0
120401,1
26122,1
187386,1
152312,1
62270,1
28496,1
212579,1
380766,0
361534,0
393211,0
43732,1
196163,1
655,1
9995,0
338761,0
104175,1
215507,1
80879,0
5246,1
319189,0
437518,0
384276,0
200952,0
135861,1
430914,0
321448,0
73656,1
16152,1
316491,0
247944,1
156369,1
409749,0
413116,0
142679,1
175252,0
385349,0
383587,0
94556,1
321447,0
365133,0
352939,0
321732,0
161258,1
306242,0
106982,1
219431,1
68975,1
263974,1
294447,0
193307,1
114081,1
114790,1
246034,1
411159,0
387096,0
242155,1
149296,1
67868,1
346973,0
80795,0
48474,1
12233,1
167649,0
68982,1
411856,0
35801,1
448927,0
319923,0
112522,0
376683,0
397850,0
449429,0
395177,0
75885,1
446508,0
125788,1
138453,1
367890,0
120944,1
332850,0
7953,1
436047,0
365451,0
286016,1
256334,1
2514,1
29579,1
305784,0
190219,1
460810,0
179125,0
77972,0
320552,0
363477,0
254745,0
22388,1
356333,0
82902,0
402525,0
82026,1
406235,0
207265,1
198496,0
342077,0
63119,1
352419,0
251505,0
245162,1
413189,0
132090,1
456707,0
127595,0
420280,0
131343,1
153600,0
409832,0
757,1
115011,1
160532,1
136248,1
392076,0
410107,0
273651,1
415275,0
317744,0
430468,0
172345,1
117366,1
391949,0
325961,0
367716,0
419755,0
360247,0
83673,1
78902,1
243568,1
446356,0
188482,1
350462,0
262913,1
436296,0
404774,0
76982,0
30753,0
321241,0
229754,1
424538,0
63468,1
347816,0
327963,0
392641,0
198764,1
42169,1
314454,0
193859,0
441336,0
394372,0
285525,1
211523,1
216221,0
234198,1
186484,1
340057,0
258120,0
379570,0
59030,1
291410,1
112740,1
247230,1
376547,0
239244,1
419132,0
347435,0
107628,1
66731,0
400364,0
21969,0
275704,1
438732,0
53275,0
309562,0
349153,0
407,1
223330,1
111184,1
280305,0
357656,0
373222,0
99317,0
120804,1
8260,1
249620,1
339567,0
395293,0
430424,0
384259,0
23878,1
110068,0
254892,1
181943,1
239606,1
145992,1
164964,1
361590,0
365675,0
163738,1
78254,0
153987,0
152886,1
83880,1
418148,0
362638,0
80421,1
238092,1
350703,0
306185,0
273329,1
76578,1
461602,0
334111,0
150652,1
97074,1
413904,0
231271,1
162482,1
32013,1
105307,1
193576,1
435332,0
444184,0
168338,1
266603,1
93818,1
376715,0
113898,0
110683,1
303603,0
40505,1
448005,0
322370,0
356365,0
5212,1
285100,1
70623,1
456484,0
255320,1
313798,0
174567,1
350975,0
93698,1
128441,0
199880,0
28017,1
324516,0
238330,1
14418,1
151723,1
54547,1
217173,1
450482,0
352374,0
124757,1
263590,1
341704,0
177395,0
78968,1
312773,0
419285,0
334001,0
356703,0
321283,0
336329,0
261104,0
191621,1
217236,1
21174,1
126349,1
384703,0
36774,1
336201,0
431952,0
439657,0
158434,1
6599,1
244540,1
423962,0
344894,0
204006,1
15274,1
458446,0
102126,0
6820,1
374413,0
63130,1
67531,0
451402,0
81802,1
63174,1
334517,0
159241,1
230844,1
46234,1
397790,0
166378,0
181390,1
237693,1
109801,1
457794,0
386066,0
458458,0
248021,0
197588,0
217657,1
17819,1
16879,1
133309,1
326182,0
438148,0
85964,0
370759,0
399587,0
11612,1
23099,1
53989,1
190464,1
83279,1
375598,0
394230,0
171921,1
452703,0
306853,0
149546,1
114499,1
426253,0
81832,0
444560,0
262353,1
122753,1
263808,1
282847,1
448490,0
311636,0
376082,0
4811,1
281604,1
234560,1
72171,1
291275,1
112425,1
137293,1
333378,0
297085,0
61640,1
194676,1
104066,1
292578,1
388480,0
343142,0
367436,0
131165,1
290551,1
224641,0
434020,0
403783,0
4292,1
104516,0
326393,0
97623,1
173492,1
434295,0
87602,0
357399,0
72338,1
69662,1
141208,0
384060,0
263449,1
445087,0
167291,1
18066,1
454929,0
173593,0
173158,0
139029,1
207058,0
12613,1
334528,0
63624,1
209178,0
46221,1
347316,0
132103,1
172652,1
409985,0
38022,1
207830,1
223596,1
74140,1
459963,0
146839,1
338324,0
348424,0
29782,1
322293,0
350648,0
284202,0
42428,1
337087,0
90057,1
37095,1
331732,0
402668,0
439923,0
410818,0
113701,1
258738,0
301641,0
176253,0
410831,0
246752,1
343111,0
1735,1
269553,1
359511,0
103406,0
123464,0
275605,1
184093,1
279680,1
320633,0
70639,1
412127,0
66043,1
404079,0
122598,1
249847,1
461722,0
66807,1
46597,1
396590,0
242693,1
289714,1
15784,1
57645,1
347578,0
164281,1
445224,0
269793,1
272055,1
391090,0
112518,1
341104,0
89267,1
343331,0
112247,1
351505,0
311278,0
446092,0
55750,1
109605,0
214354,1
215434,1
112434,1
333225,0
352755,0
249222,1
251285,1
110096,1
93565,1
405347,0
33342,0
204884,1
225298,0
11051,1
390385,0
240127,1
267326,1
262335,1
263836,1
248030,0
20712,1
208395,0
230318,1
367948,0
245697,1
285765,1
103844,1
13521,1
418632,0
368656,0
214043,1
195815,1
181268,1
260740,0
274192,1
357779,0
223163,1
193050,1
447000,0
228992,1
369533,0
74618,1
304939,0
146425,1
402435,0
203766,1
347654,0
173239,1
424765,0
255352,1
117035,0
124108,1
88601,1
268939,1
42466,0
315145,0
342457,0
364406,0
311032,0
318922,0
180591,1
119853,0
448721,0
