,Status
223023,1
61369,1
100382,0
101055,1
145477,1
399049,0
195754,1
361511,0
201448,0
52081,1
177562,1
61416,0
78222,0
441186,0
17534,1
418712,0
322073,0
212933,1
377017,0
70818,1
387809,0
404101,0
453471,0
299185,1
155385,1
288959,1
57117,1
367469,0
130413,1
257322,0
427325,0
174246,1
124014,1
358205,0
78491,0
222742,1
74142,1
230252,1
303056,0
336512,0
382423,0
304077,0
370532,0
1441,1
161382,0
183872,1
254914,1
63195,0
222007,1
394581,0
243162,1
410283,0
304696,0
351686,0
293011,1
99891,1
325320,0
43393,1
61673,1
46028,1
262281,0
64621,0
101689,1
449954,0
40752,1
59681,0
73596,1
248623,0
36571,1
385998,0
114854,1
296013,0
296984,1
411058,0
46586,1
161607,1
440146,0
285444,0
365700,0
443494,0
385954,0
235093,1
107193,1
324799,0
58777,1
97022,1
412351,0
439376,0
232936,1
287311,1
256173,1
456455,0
397170,0
354890,0
299809,1
294194,0
446267,0
209255,1
28414,1
342980,0
225263,1
90662,1
78907,1
82798,1
228866,1
323776,0
293313,1
161840,1
395464,0
320105,0
406381,0
240296,1
327709,0
135322,1
83660,1
273703,1
226755,1
208620,1
374870,0
368888,0
237217,1
295765,1
147734,0
31559,1
256426,1
15596,1
236048,0
117195,0
405620,0
80580,1
370046,0
247377,1
118220,0
389541,0
286227,1
155467,0
391972,0
403155,0
223650,1
25006,1
421115,0
322213,0
171100,1
277451,1
373811,0
324210,0
312951,0
253833,1
263656,1
167635,1
368027,0
172493,0
235340,1
328734,0
457920,0
30967,1
363504,0
131686,0
301256,0
75077,1
47879,1
358883,0
322572,0
427407,0
259427,1
313802,0
226943,0
64287,0
303444,0
181108,1
172357,1
206451,1
117206,1
282687,1
413945,0
116373,1
318317,0
66101,1
113469,1
98822,1
266129,1
263264,1
140678,1
377350,0
20161,1
299999,1
223259,1
364663,0
311717,0
434844,0
148928,1
45867,0
445299,0
398343,0
75062,1
383263,0
231222,1
418211,0
96319,0
197021,1
425566,0
39943,1
73043,1
441062,0
86334,1
260334,0
224863,1
161988,1
41013,1
192643,1
25348,1
65244,1
72585,1
174990,1
223598,1
101960,1
380765,0
70959,1
135725,1
57828,0
327380,0
297414,0
258746,1
107319,0
209942,1
296384,1
62225,1
326647,0
372689,0
50833,1
121718,1
87409,1
69701,0
132595,1
55009,1
365408,0
110947,1
84863,1
247141,1
161728,1
202275,0
327287,0
449007,0
366179,0
55990,1
100861,1
349995,0
434410,0
357453,0
164820,1
249787,1
163271,1
274861,1
442037,0
183323,1
301717,0
305811,0
169523,1
12955,1
256356,1
24882,1
106836,1
210846,1
32465,1
249575,1
52266,0
325941,0
313185,0
321933,0
206481,1
247719,1
109966,1
242744,0
200726,1
345822,0
301274,0
6831,1
86674,1
333320,0
403445,0
115204,1
344402,0
145595,1
459284,0
280749,1
238715,1
298014,1
15843,1
223219,1
281200,0
153587,1
447154,0
428004,0
201229,0
141469,1
59727,1
90092,1
416358,0
353522,0
203052,1
407027,0
110002,1
373077,0
359804,0
162039,1
14387,0
286568,1
200912,0
306121,0
322271,0
318142,0
141230,0
383624,0
220204,1
421980,0
234795,1
335189,0
65588,1
324021,0
324754,0
382193,0
265931,1
133780,1
199585,1
19356,1
241503,1
25071,0
446003,0
184084,1
162395,1
419182,0
164907,1
183764,1
146090,0
347510,0
261500,1
56827,0
54741,1
272194,1
204107,1
455286,0
324044,0
408024,0
140066,1
402963,0
112921,0
327477,0
60687,1
157414,1
273944,1
425088,0
425806,0
198340,0
447738,0
169422,1
143344,0
221921,1
441028,0
276342,1
234808,1
290890,1
49411,1
341476,0
196655,0
53705,1
278582,0
65737,0
269909,1
259327,1
106960,1
189047,0
259940,1
240566,0
31936,1
203430,0
414544,0
289858,1
17383,1
22346,0
275059,1
9249,0
250644,1
393643,0
74739,1
244622,0
180544,1
113960,1
196108,1
137139,0
63075,1
437377,0
177229,1
311727,0
302506,0
8139,1
65361,1
434646,0
322686,0
187342,1
413458,0
113205,1
398590,0
358120,0
296118,1
41863,1
260449,1
67632,1
147861,1
167800,0
410786,0
187520,1
158715,1
69494,1
98201,1
193757,1
178540,1
176739,1
156289,0
461503,0
103256,0
384771,0
167128,1
40886,0
310678,0
54399,1
439165,0
142011,1
349177,0
93047,1
37832,1
228387,1
138548,1
215793,0
282290,1
338825,0
258882,1
342401,0
308636,0
302993,0
428803,0
39845,0
351852,0
458795,0
374806,0
161132,1
289205,0
288992,1
15650,0
342587,0
191572,1
126914,1
435959,0
173880,1
144182,1
27057,1
277643,1
428523,0
196053,1
41105,0
460652,0
148548,1
332358,0
80733,1
76312,1
328854,0
157276,1
73988,1
350114,0
13049,1
263618,0
431395,0
433546,0
353155,0
237295,1
367176,0
438471,0
409603,0
55452,1
191730,1
250841,0
452024,0
204176,1
79205,1
96303,0
420690,0
274845,0
95014,1
294377,1
315910,0
336374,0
163471,1
128016,1
108695,1
312619,0
118970,1
147216,1
397307,0
232426,1
24723,1
294594,1
23803,1
353297,0
341777,0
279759,0
199460,1
32914,1
341838,0
12112,1
314804,0
460046,0
374256,0
362847,0
227347,1
169542,1
244560,1
289411,1
239759,0
442700,0
457214,0
87212,1
96466,1
190369,1
210941,1
147607,1
51032,1
335539,0
256493,1
294905,0
20868,1
315622,0
36497,0
300763,0
346505,0
59498,1
344826,0
338053,0
32497,1
360698,0
176898,0
34107,1
350348,0
293203,1
157508,1
196810,1
224674,1
256846,1
397874,0
328246,0
291770,1
128193,1
241548,1
28251,1
279408,1
171259,1
170642,1
446082,0
104848,1
422735,0
204492,1
188912,1
142566,0
393529,0
36375,0
131923,1
240725,1
87347,0
354518,0
122347,1
443904,0
195348,1
414570,0
435397,0
66506,1
246704,0
266577,1
85752,0
378497,0
285739,1
394117,0
363227,0
194871,0
187671,0
46642,1
155605,1
383766,0
261811,0
434271,0
242805,0
34204,0
230923,0
325365,0
235935,1
55653,1
53182,1
52630,1
234865,1
286981,1
277159,1
368268,0
333810,0
190921,1
281575,1
215194,1
328157,0
188588,0
338719,0
341043,0
107702,1
334096,0
176275,1
151487,1
265827,1
80647,1
308754,0
419628,0
68295,1
109316,1
57103,1
243446,1
49195,1
217665,1
285449,1
191663,0
389553,0
30847,1
275567,0
382685,0
53696,1
40873,1
121364,1
37906,0
124910,0
204972,1
394858,0
205395,1
392370,0
324403,0
387490,0
11123,1
9966,1
329099,0
269485,0
8728,1
231530,1
293019,0
188601,0
303584,0
290918,1
426779,0
340889,0
24814,1
288944,1
56870,0
395092,0
296623,1
291021,0
132268,1
60553,1
451937,0
369024,0
178597,1
349179,0
313983,0
272060,1
161944,1
180308,0
305407,0
274916,1
234054,1
331898,0
21899,1
34112,0
207079,1
183533,0
236559,1
191011,1
94429,1
441413,0
104048,1
105771,0
54576,1
44892,0
87270,0
403571,0
29830,1
179847,1
18171,1
126488,0
26322,0
334155,0
148931,1
287130,0
263809,0
66947,1
344561,0
61817,0
103470,1
68971,1
182922,1
416689,0
12494,1
214318,1
72273,1
224598,1
402714,0
289983,1
238280,1
364253,0
253857,0
113157,0
56161,1
227433,0
247705,1
282533,1
448950,0
100064,1
392755,0
422765,0
15937,0
381660,0
321176,0
100334,1
356553,0
261117,0
449908,0
17786,1
461306,0
188481,1
250663,1
380661,0
366737,0
288583,1
15953,0
392097,0
176461,1
189789,1
193001,0
288954,1
221035,1
88052,1
389248,0
433720,0
30382,1
431381,0
410720,0
138373,1
119448,1
169073,1
306683,0
59240,1
214311,1
405327,0
416637,0
138504,1
290510,1
238389,1
260856,1
290495,1
262666,1
29604,1
433761,0
321314,0
71134,1
451956,0
90600,0
126111,1
56615,0
51887,1
192432,1
232363,1
291971,1
220295,0
433746,0
5715,1
332381,0
98931,1
449221,0
424585,0
438408,0
134206,1
235808,1
99548,1
17798,0
355951,0
241376,1
281352,1
172265,1
112051,1
317033,0
28867,1
225334,0
145842,1
442685,0
110822,1
425255,0
139696,1
459915,0
194776,0
229911,1
441335,0
148916,1
358342,0
435976,0
452846,0
118188,0
359042,0
5808,1
128614,1
374794,0
89566,1
144872,0
179720,0
157934,1
2668,0
215516,1
37091,1
326917,0
227513,1
57452,1
146112,0
281826,1
112978,1
222909,1
148529,0
262316,1
172037,1
130313,1
53862,1
235488,0
337658,0
2790,1
86551,0
331097,0
433006,0
4436,0
408236,0
87718,1
310737,0
64671,1
373333,0
437472,0
70750,1
145835,0
21534,1
90332,0
422269,0
27366,1
416188,0
41584,1
81981,1
125866,1
45163,1
298069,1
301986,0
350781,0
425448,0
414411,0
428682,0
276152,1
288884,1
99956,1
186847,0
133000,1
129250,0
174814,1
444753,0
372989,0
254367,1
37552,1
419092,0
299354,0
126190,1
15471,1
76226,1
409295,0
171768,1
18087,1
349119,0
319543,0
61596,1
451972,0
378710,0
434523,0
391170,0
224879,1
181476,0
436493,0
388798,0
103446,0
345132,0
338094,0
390407,0
459445,0
268942,1
271090,1
244735,1
89537,1
73211,1
359370,0
187048,0
80169,1
442843,0
8502,0
176914,1
454935,0
391474,0
387679,0
170876,1
277545,1
159298,1
47165,1
156801,0
93228,1
208533,0
317978,0
332149,0
354055,0
306064,0
391277,0
4949,1
293170,1
61337,1
212666,0
304166,0
442871,0
114571,1
136095,1
32658,1
439323,0
454213,0
447532,0
332354,0
353406,0
305882,0
413765,0
293715,1
235591,1
342547,0
14729,0
38987,1
377026,0
216423,1
72807,1
77189,1
341361,0
400403,0
338591,0
222833,1
418834,0
165388,1
189542,1
7134,1
163803,1
243551,1
190892,1
167921,1
294154,1
4369,1
291427,1
324886,0
151182,0
96494,0
461197,0
449338,0
151461,0
175330,1
331255,0
46299,1
162503,1
27027,1
335080,0
141287,1
411329,0
380119,0
274752,1
389284,0
381378,0
102975,0
156784,0
303004,0
169941,1
273618,1
51066,1
143837,0
48929,1
100644,1
111254,1
114145,1
113208,1
69656,1
119498,1
396887,0
131513,0
391783,0
300792,0
331678,0
41311,1
23586,1
392545,0
163215,1
84015,1
120679,1
275182,1
118201,1
146167,1
136858,1
154808,0
395415,0
444799,0
429300,0
74630,1
152193,1
250706,1
11782,0
301318,0
461712,0
207493,1
63572,1
401412,0
40417,1
431957,0
126835,1
108524,1
59550,1
200108,1
305529,0
324775,0
27967,1
290752,1
401984,0
269828,0
89815,1
338997,0
8528,0
102001,0
14710,1
226100,1
370328,0
252063,1
273665,1
200213,1
273680,0
48231,0
55151,1
364178,0
357530,0
349114,0
254232,1
209760,1
269594,1
214572,0
169693,0
155818,1
285745,1
401149,0
417987,0
274394,0
23316,1
82213,1
20729,1
11284,1
4842,1
401410,0
16552,1
315982,0
145095,1
51489,1
5553,1
294573,0
87626,1
103369,1
68643,1
460141,0
131001,1
228377,1
289978,1
93682,1
219544,1
331978,0
132367,1
437537,0
400425,0
250719,0
194260,1
397882,0
188971,1
241781,1
343545,0
394505,0
385265,0
384931,0
202268,1
66026,1
440716,0
276871,0
425505,0
296602,0
229311,1
460585,0
355608,0
248226,1
23198,1
422139,0
190254,0
245869,1
227597,1
442381,0
135261,1
369541,0
392437,0
28581,1
184319,1
268745,1
223819,0
424636,0
138485,1
9000,1
261142,1
213736,0
168794,1
120853,1
362785,0
425602,0
53819,1
124515,1
307132,0
277680,1
358633,0
216148,1
257,1
161128,0
89576,1
218921,1
42699,0
223993,1
52346,1
200606,0
88299,1
231836,1
236924,1
158414,0
109825,1
311212,0
87434,1
139230,0
249296,1
457801,0
148361,0
365876,0
177449,0
423830,0
215995,1
381586,0
364760,0
102220,1
53909,1
296710,0
434107,0
399879,0
204905,0
347506,0
262271,1
209121,1
129118,1
274437,0
35843,1
403708,0
396458,0
405812,0
375781,0
343253,0
165255,1
349858,0
237924,1
2754,0
176153,1
417713,0
444198,0
390758,0
432651,0
364622,0
221316,1
152937,1
64899,0
262723,0
222287,1
315697,0
22321,1
180770,0
146189,0
198240,1
245838,0
359269,0
130158,1
339950,0
10824,1
320408,0
202349,1
333055,0
52984,1
379634,0
299244,0
293337,1
417865,0
14385,0
95672,1
183061,1
406022,0
348030,0
214406,1
268400,1
298861,1
417024,0
237679,0
175158,1
82303,1
429460,0
135417,0
403517,0
459345,0
31909,1
314077,0
355741,0
134230,1
204538,0
461001,0
71283,1
299615,1
368274,0
144154,1
347565,0
143195,1
146677,0
320366,0
370883,0
126576,1
409841,0
403834,0
90529,1
129247,1
414553,0
335757,0
166509,1
50654,1
346415,0
315513,0
27226,1
378708,0
184532,1
43656,1
148318,0
227963,1
100068,1
384324,0
122285,1
173904,1
124754,0
232211,0
316234,0
59653,1
456062,0
167726,1
30428,0
447884,0
33950,0
278020,1
27172,1
153998,1
12766,1
409548,0
437197,0
119025,1
25085,1
259174,1
109429,1
88969,1
318814,0
270819,1
60370,1
33686,1
386782,0
438801,0
366578,0
421261,0
66501,1
155957,0
99855,0
252275,1
22546,1
151188,1
292090,0
314238,0
324216,0
188942,1
116089,1
18625,1
84173,1
42023,0
22447,0
316507,0
251859,0
411397,0
162853,1
176114,1
55940,1
410906,0
245756,1
399079,0
171897,1
391763,0
151353,1
244008,1
59580,1
421001,0
163309,1
91716,1
36807,1
415888,0
79039,1
353540,0
192402,1
189137,1
109159,1
332825,0
10584,1
87037,0
342099,0
72114,1
290481,1
2876,1
106943,1
13427,0
103850,1
237597,0
219616,0
41067,0
373206,0
317340,0
264627,1
233404,1
404766,0
180760,1
239629,1
429518,0
382970,0
227960,1
109742,1
78619,1
182906,1
283814,1
380492,0
2545,1
304576,0
266098,0
403726,0
25140,1
181289,0
311964,0
83621,1
326068,0
288860,0
161632,0
417657,0
430006,0
241446,1
442848,0
151739,1
381415,0
338776,0
269120,1
314243,0
81700,1
395064,0
12419,1
451896,0
396750,0
169384,1
154075,1
257390,1
420851,0
432349,0
425098,0
108853,1
119897,0
49580,1
442652,0
218063,1
19869,1
449516,0
444092,0
182501,1
145533,0
401613,0
85768,0
346958,0
51216,0
400392,0
301503,0
278382,1
218657,1
299388,0
435230,0
331938,0
297131,1
269022,1
46666,1
168295,0
166108,1
316420,0
335826,0
131533,1
152082,1
158483,0
53284,1
78958,1
447390,0
200996,1
167647,0
28450,1
296355,1
405764,0
353248,0
31984,0
195303,1
305353,0
350882,0
289396,1
423195,0
232604,1
380883,0
364261,0
77357,1
270145,1
129333,1
282265,1
113309,1
29362,1
17001,0
360274,0
132072,1
140576,1
453071,0
387810,0
185849,1
186452,1
8555,0
128288,1
388517,0
119912,1
310317,0
407191,0
352156,0
126707,1
318801,0
362326,0
69034,1
147496,0
135764,1
237989,0
21498,0
62053,0
350351,0
449583,0
116140,1
128209,1
461422,0
327462,0
256763,0
277811,1
383223,0
269394,1
7209,1
340065,0
272509,1
56709,1
229749,1
243252,0
380544,0
299316,0
274239,1
20923,1
42923,1
281810,1
412349,0
253688,1
438265,0
383501,0
133446,1
296401,1
144458,0
443712,0
5970,1
202715,1
151271,0
177827,1
145321,1
378132,0
454792,0
168906,1
445431,0
259073,1
318258,0
441168,0
321574,0
160725,1
11488,1
223683,1
217148,1
227627,1
199243,0
354202,0
29368,1
1827,1
29286,1
246979,1
287908,1
424909,0
130517,0
205701,0
23774,1
403011,0
163571,1
409225,0
143652,1
121541,1
287455,1
178651,1
412335,0
163581,1
289306,0
107102,1
136759,1
316335,0
192722,1
225381,1
374238,0
159848,1
403149,0
417145,0
115913,0
247308,1
323594,0
377001,0
8854,0
195308,1
320487,0
299273,1
157883,1
150561,0
101935,1
203305,1
428871,0
273995,1
302724,0
210666,1
300838,0
95270,0
346104,0
230575,1
336160,0
275394,1
75096,1
247823,0
461547,0
209482,0
136076,1
194622,1
325789,0
48809,0
118103,0
141619,0
436654,0
64791,1
186645,1
30326,0
156419,1
353698,0
1288,1
144829,1
7666,1
3012,1
112182,1
115704,1
230543,1
182395,1
95758,1
237934,0
56025,1
414842,0
127804,1
144413,1
23490,0
211628,1
145629,0
448182,0
304392,0
75346,1
61173,0
46169,0
331847,0
12745,0
165114,0
435891,0
173174,1
267855,1
124698,1
378096,0
70400,1
357930,0
214910,1
412546,0
242075,1
200416,1
112208,1
792,1
78404,1
112553,1
211762,1
312972,0
313168,0
218217,1
228231,0
438846,0
21594,1
22454,1
125754,1
383035,0
436573,0
158141,0
243785,1
314725,0
345897,0
70360,1
274831,1
275809,1
157796,1
48627,1
33462,0
230370,1
272311,1
149278,1
152630,1
47637,1
152230,1
227527,0
432209,0
387940,0
55453,1
154510,1
63884,0
433898,0
414990,0
410471,0
149568,0
102023,1
80185,0
295588,1
135830,1
371582,0
37593,0
69128,1
439613,0
291556,1
452134,0
55141,1
332681,0
310535,0
318157,0
151911,1
122860,0
45768,1
139756,1
419406,0
180553,1
143504,1
219711,1
398598,0
229465,1
135099,1
193703,1
287359,0
353272,0
130530,1
292266,1
277271,1
25979,1
391476,0
14302,1
214915,1
435095,0
316288,0
80749,1
455144,0
37516,1
84647,1
412238,0
438698,0
275768,1
226838,1
78665,0
384086,0
43355,1
305196,0
46264,1
216334,1
11852,1
283423,0
244694,1
198858,1
313531,0
13098,1
397080,0
354628,0
261152,1
307529,0
2357,1
69086,0
173403,1
114425,1
449116,0
165863,1
336971,0
443381,0
56893,1
300016,0
199812,1
227220,1
339388,0
304716,0
362339,0
110751,1
460125,0
158464,1
354008,0
134008,0
430496,0
384190,0
277993,0
86130,1
418849,0
155121,1
403234,0
148652,1
55727,1
145388,1
217313,1
163896,1
80259,1
423485,0
434965,0
263497,1
453093,0
425783,0
424797,0
205352,1
100462,0
456871,0
77566,0
118398,1
432358,0
389232,0
17067,0
403635,0
296307,0
233925,1
322060,0
344980,0
313858,0
423269,0
245446,0
199739,1
460503,0
169750,1
332324,0
392873,0
194381,1
133505,0
125184,1
339903,0
51092,0
254689,1
457203,0
407314,0
159097,1
326256,0
289416,1
147304,0
260630,0
425032,0
194347,1
138423,1
243736,1
262331,1
110364,1
23958,1
433286,0
406408,0
266170,1
99821,1
254670,1
447267,0
396704,0
236340,0
352634,0
439552,0
407528,0
13939,0
420023,0
216878,1
101220,0
444805,0
52896,1
124765,1
92632,0
318753,0
39063,1
340860,0
143611,1
271937,0
13487,1
389082,0
177869,1
123455,0
434145,0
348028,0
181833,1
392608,0
417927,0
71550,0
108025,0
295053,1
111654,1
268092,1
256011,0
426349,0
114426,0
278678,1
248285,1
398012,0
355387,0
425485,0
423219,0
358567,0
261640,1
192602,0
257622,1
87631,0
244427,1
115871,0
31353,1
383554,0
177509,1
244267,1
134663,0
134153,0
161550,1
297527,1
265861,1
90345,1
133999,1
185710,0
437655,0
214001,0
285177,1
140912,1
234169,1
226177,1
139529,1
445519,0
187993,1
275651,1
169832,1
208053,1
243715,0
266803,1
135556,1
448635,0
297016,1
132204,1
416149,0
282102,1
426013,0
105053,1
303852,0
332565,0
212798,1
413588,0
150603,0
455879,0
183600,1
84009,1
20860,0
272420,1
287305,1
153572,1
315715,0
416907,0
59258,1
238348,1
164911,1
27732,0
405717,0
441236,0
453842,0
12084,1
206465,1
119446,1
447186,0
64803,1
307157,0
179493,1
16564,1
394155,0
457307,0
305129,0
343232,0
365940,0
147291,1
233233,1
301538,0
340370,0
39084,1
147992,1
170010,0
31899,1
252966,1
248370,1
335392,0
413559,0
344882,0
371805,0
3397,0
186908,1
164701,1
348488,0
395287,0
334576,0
195742,1
23810,0
77054,1
29100,1
340386,0
82241,0
71337,1
309660,0
184554,0
60701,0
51253,0
247947,1
288462,1
391124,0
92728,0
360131,0
379397,0
426620,0
52577,1
5299,1
289847,1
85300,1
448435,0
404718,0
28241,1
234594,1
314039,0
397003,0
151109,0
294427,1
22962,1
202620,1
154444,0
314046,0
418733,0
3867,1
82601,1
411358,0
115688,0
398592,0
262527,0
117373,1
336990,0
189099,0
14146,0
110525,1
419117,0
112201,0
359833,0
449500,0
187333,0
293457,1
400453,0
105039,1
74098,1
414031,0
91542,1
222630,1
47676,1
373024,0
18874,1
46439,1
402041,0
214829,0
393950,0
81872,0
129227,1
136564,1
399645,0
300248,0
57209,0
297364,0
84201,0
290505,0
28952,0
36327,1
345823,0
255785,1
96039,1
120724,1
167361,1
382434,0
407131,0
410408,0
115176,1
432033,0
425124,0
338778,0
455780,0
356330,0
127541,1
125044,1
136711,1
356905,0
89933,1
365625,0
144042,1
225370,1
217958,1
378010,0
370371,0
236626,1
355707,0
15919,1
408978,0
380573,0
302904,0
431046,0
251983,1
19087,1
461341,0
169924,0
219442,1
250216,1
261385,1
36490,1
346118,0
422101,0
397465,0
381489,0
458104,0
217188,1
36295,1
220445,1
263796,0
54463,1
413339,0
35662,1
128592,1
199592,1
157610,1
379006,0
170902,0
295283,1
271840,0
265482,0
346218,0
387562,0
313354,0
431647,0
37066,1
357417,0
66232,0
276470,1
283476,0
382458,0
308854,0
111953,1
296461,1
304121,0
82589,1
421545,0
239180,0
33987,0
406765,0
111284,1
353179,0
250321,1
392079,0
168100,0
385680,0
68380,0
285839,0
198111,1
232116,1
322441,0
211849,1
298744,1
263155,1
108573,1
160655,1
54207,0
240775,1
86785,0
100165,0
82847,0
425893,0
120091,0
290707,1
131248,1
334868,0
74645,1
385761,0
284756,1
384776,0
439184,0
20454,1
456356,0
36697,0
452813,0
73160,1
166440,1
411556,0
411143,0
288818,1
209334,1
411818,0
185503,0
183801,0
317135,0
384346,0
211595,0
444098,0
434409,0
218954,0
200477,1
133267,1
319318,0
51247,0
281234,1
407514,0
182972,1
207828,1
65727,1
434794,0
281994,1
131145,1
241624,1
75620,1
414065,0
154131,1
454841,0
197004,1
430212,0
394177,0
415246,0
50749,0
79478,1
220779,1
340300,0
218004,1
184749,1
89193,0
387180,0
79672,0
122789,1
279266,1
36885,1
310115,0
21754,1
361579,0
401313,0
116086,1
42866,0
382993,0
347860,0
39178,1
77164,1
104033,0
363238,0
79889,1
343720,0
387021,0
385310,0
295496,1
199241,1
102746,1
215018,0
239312,1
118729,1
68824,1
140938,1
163374,1
359990,0
436652,0
18192,1
27954,1
7096,1
49371,0
310969,0
318407,0
53952,0
317862,0
458961,0
291837,1
346017,0
367216,0
254467,1
108594,0
250976,1
452784,0
447202,0
14198,1
281478,0
37759,1
303839,0
412422,0
134921,1
353849,0
324903,0
397309,0
25005,1
201612,1
400402,0
371858,0
123692,1
139684,1
110631,1
333832,0
7664,0
289334,1
250272,1
458817,0
378896,0
17579,1
21920,1
232259,0
139256,0
132628,1
299227,1
402931,0
338593,0
431332,0
20144,1
48066,1
389912,0
291867,1
195821,1
419125,0
398567,0
213778,1
53558,1
26926,0
361331,0
110638,0
399551,0
328896,0
45242,1
252161,0
218857,1
294706,1
404027,0
283609,1
391853,0
203977,1
139323,1
312643,0
185125,1
77021,1
297215,1
245156,0
256425,1
344712,0
47620,1
448510,0
296553,1
151720,1
157460,1
328432,0
452597,0
329296,0
176647,1
268589,1
255826,0
64579,1
214504,1
207245,1
157586,1
252400,0
230925,1
14653,1
120247,1
27721,1
408676,0
24094,1
341906,0
303953,0
63226,1
298164,1
60588,1
361988,0
357994,0
145401,1
335291,0
56659,1
450825,0
399496,0
255069,1
205832,1
116538,1
214917,1
350872,0
162734,0
117763,1
150184,1
406992,0
39241,0
447050,0
223834,0
260658,1
29882,1
80186,1
1382,1
128224,1
18818,1
357396,0
225887,1
240881,1
445618,0
325916,0
315992,0
347798,0
59137,1
214987,1
185133,1
81123,1
296126,0
86788,1
9298,1
323884,0
223092,1
21737,0
347473,0
425308,0
32648,1
457551,0
223149,1
230112,0
177724,1
77089,1
20485,1
102498,1
325408,0
269823,1
28052,1
441452,0
238927,1
211581,1
46738,1
143377,1
110448,1
315470,0
261664,1
214435,1
80434,1
223825,1
259876,0
835,1
179521,1
299093,1
3095,0
412381,0
368790,0
430892,0
309746,0
148302,1
35835,1
440631,0
274087,1
375558,0
335901,0
41923,1
280966,1
394434,0
277041,1
270643,1
423029,0
243804,0
8266,0
137467,0
372827,0
278679,1
141939,1
166847,0
205668,1
314072,0
252066,0
405816,0
87711,0
243989,1
98696,1
403410,0
22514,1
112315,0
309996,0
444587,0
457378,0
206077,1
423637,0
433199,0
390325,0
134446,1
14075,1
286343,1
128616,1
354100,0
136716,1
305501,0
409569,0
272829,1
423462,0
432190,0
27451,0
89817,1
181200,1
290978,1
337839,0
329916,0
307859,0
245615,1
403085,0
11639,1
31943,1
87779,1
126590,1
405340,0
224061,1
130767,1
256303,1
319296,0
367040,0
354398,0
211916,0
288622,1
65647,1
167326,1
448453,0
85554,1
43741,1
28537,1
67522,0
148181,1
190882,1
33966,0
461921,0
391240,0
12706,1
320052,0
290804,1
157795,0
20588,1
365814,0
174917,1
154816,1
304935,0
399509,0
230216,0
409434,0
125903,1
424473,0
199865,1
325433,0
262535,1
346779,0
136443,1
282709,1
118453,1
232802,1
38079,0
32713,1
123594,1
117477,0
363954,0
30504,0
57182,1
416330,0
345403,0
301702,0
215768,1
346903,0
381323,0
154560,1
326531,0
218745,1
67518,1
298030,1
54204,0
38897,1
174357,1
172206,0
315665,0
227161,1
74463,0
259348,0
375862,0
437409,0
275858,0
49141,1
190176,0
227295,1
145079,1
270283,1
53013,1
354853,0
156131,1
171512,0
335722,0
37702,0
238400,0
412525,0
172063,1
282220,0
15132,0
87026,1
391065,0
125590,1
230533,1
298313,0
398373,0
26959,1
237836,1
362831,0
296373,1
277549,1
53443,1
187697,1
159396,1
324155,0
25482,1
90211,0
174402,1
446531,0
337890,0
94824,1
26724,1
342152,0
358103,0
288095,1
22043,0
330815,0
452637,0
262806,0
135638,1
280469,0
134799,0
76090,1
8975,0
23973,1
44308,1
49725,1
460927,0
301149,0
429771,0
363393,0
23015,1
77542,1
143701,0
400506,0
219496,1
256077,1
257158,1
159159,1
15234,1
386936,0
403100,0
289483,0
114638,1
33326,1
362599,0
127949,1
327033,0
379141,0
111052,0
345202,0
245829,1
161756,1
226736,0
202652,0
166724,1
3147,1
449076,0
459403,0
17049,1
48508,1
168653,0
159509,1
459600,0
388444,0
170307,1
450488,0
236693,1
60440,1
316876,0
149306,0
105743,1
235676,0
426061,0
102274,1
120273,1
415645,0
122639,0
332804,0
268972,1
429010,0
355187,0
42401,0
89500,1
201519,0
338643,0
347133,0
114366,1
320150,0
401254,0
460214,0
258559,0
7260,1
245887,1
19246,1
423701,0
344348,0
45923,1
231717,0
347936,0
151222,1
53559,0
31673,1
359792,0
342749,0
337089,0
18537,1
125337,1
116365,1
29348,1
461240,0
422605,0
222325,0
343328,0
30744,0
228605,1
424823,0
35112,1
212398,1
401402,0
50526,1
143920,1
373550,0
253076,1
256407,1
397247,0
117970,1
64384,0
157775,1
434942,0
369005,0
342012,0
219480,1
291643,1
136543,1
279308,1
184908,1
221228,0
135580,1
167315,1
124203,1
110946,1
69453,1
426180,0
119197,1
95685,1
204593,1
97413,1
407488,0
66025,1
396962,0
84905,1
68165,1
424599,0
213706,0
261229,1
314328,0
48720,0
41291,1
161716,1
271858,1
154493,1
282954,0
436048,0
106447,1
98335,1
127099,1
23032,0
147955,1
151655,1
63996,1
70018,1
40681,0
425336,0
362961,0
190690,1
435630,0
310873,0
444548,0
72089,1
148462,1
97516,1
156599,1
407205,0
102683,0
291399,0
409766,0
344717,0
269210,1
356594,0
278137,1
434220,0
126961,1
101453,1
65612,1
301063,0
324320,0
152450,1
241539,0
26658,1
385325,0
355837,0
368055,0
39493,0
421220,0
308314,0
297032,0
93824,1
176244,1
97961,1
221163,0
272037,1
76995,1
167960,1
300213,0
284017,1
329068,0
228000,1
97528,1
146729,0
446494,0
423691,0
413135,0
222509,1
257766,1
16989,0
202578,0
432140,0
330041,0
30369,0
333673,0
400276,0
197781,1
199971,1
335292,0
60500,0
387931,0
302341,0
430341,0
132588,0
425805,0
326569,0
227539,1
172352,1
227774,0
2433,0
358631,0
114265,1
300724,0
330505,0
235125,0
200222,1
151598,1
238344,1
26678,1
3964,1
297018,1
312082,0
405540,0
